7.50,0.21,0.68,10.90,0.05,38.00,133.00,1.00,3.00,0.36,8.70,5.00
7.50,0.23,0.68,11.00,0.05,37.00,133.00,1.00,2.99,0.38,8.80,5.00
6.50,0.46,0.41,16.80,0.08,59.00,222.00,1.00,3.18,0.58,9.00,5.00
6.50,0.26,0.43,8.90,0.08,50.00,171.00,1.00,2.85,0.50,9.00,5.00
7.20,0.24,0.34,1.10,0.05,3.00,64.00,0.99,3.23,0.51,11.40,5.00
6.00,0.36,0.06,1.40,0.07,27.00,128.00,0.99,3.26,0.55,9.30,5.00
7.00,0.23,0.42,18.05,0.05,35.00,144.00,1.00,3.22,0.42,8.80,5.00
7.00,0.23,0.42,18.05,0.05,35.00,144.00,1.00,3.22,0.42,8.80,5.00
6.00,0.29,0.20,12.60,0.05,45.00,187.00,1.00,3.33,0.42,9.50,5.00
7.40,0.28,0.25,11.90,0.05,25.00,148.00,1.00,3.10,0.62,9.20,5.00
5.60,0.35,0.14,5.00,0.05,48.00,198.00,0.99,3.30,0.71,10.30,5.00
5.80,0.34,0.14,5.80,0.05,49.00,197.00,0.99,3.30,0.71,10.30,5.00
6.40,0.24,0.28,11.50,0.05,34.00,163.00,1.00,3.31,0.45,9.50,5.00
6.40,0.24,0.29,11.40,0.05,32.00,166.00,1.00,3.31,0.45,9.50,5.00
6.30,0.26,0.25,7.80,0.06,44.00,166.00,1.00,3.24,0.41,9.00,5.00
6.00,0.32,0.12,5.90,0.04,34.00,190.00,0.99,3.16,0.72,10.00,5.00
7.30,0.34,0.21,3.20,0.05,14.00,136.00,0.99,3.25,0.44,10.20,5.00
6.60,0.27,0.25,3.10,0.05,41.00,188.00,0.99,3.24,0.40,11.30,5.00
7.10,0.28,0.26,1.90,0.05,12.00,86.00,0.99,3.15,0.38,9.40,5.00
7.10,0.28,0.26,1.90,0.05,12.00,86.00,0.99,3.15,0.38,9.40,5.00
7.80,0.28,0.22,1.40,0.06,24.00,130.00,0.99,3.28,0.48,9.50,5.00
6.40,0.24,0.50,11.60,0.05,60.00,211.00,1.00,3.18,0.57,9.30,5.00
6.40,0.32,0.50,10.70,0.05,57.00,206.00,1.00,3.08,0.60,9.40,5.00
6.70,0.28,0.14,1.40,0.04,64.00,159.00,0.99,3.17,0.39,10.00,5.00
6.80,0.34,0.69,1.30,0.06,12.00,171.00,0.99,3.06,0.47,9.70,5.00
6.40,0.27,0.32,4.50,0.24,61.00,174.00,0.99,3.12,0.48,9.40,5.00
8.10,0.46,0.31,1.70,0.05,50.00,183.00,0.99,3.03,0.42,11.20,5.00
6.20,0.36,0.26,13.20,0.05,54.00,201.00,1.00,3.25,0.46,9.00,5.00
6.00,0.36,0.16,6.30,0.04,36.00,191.00,0.99,3.17,0.62,9.80,5.00
5.90,0.37,0.14,6.30,0.04,34.00,185.00,0.99,3.17,0.63,9.80,5.00
6.30,0.34,0.28,14.70,0.05,49.00,198.00,1.00,3.23,0.46,9.50,5.00
7.50,0.31,0.51,14.80,0.04,62.00,204.00,1.00,3.06,0.60,9.50,5.00
7.50,0.31,0.51,14.80,0.04,62.00,204.00,1.00,3.06,0.60,9.50,5.00
7.40,0.31,0.48,14.20,0.04,62.00,204.00,1.00,3.06,0.59,9.40,5.00
8.40,0.40,0.70,13.10,0.04,29.00,197.00,1.00,3.06,0.64,9.70,5.00
8.60,0.27,0.46,6.10,0.03,13.00,41.00,0.99,2.89,0.34,10.90,5.00
6.20,0.31,0.21,6.30,0.04,50.00,218.00,0.99,3.15,0.60,10.00,5.00
6.20,0.47,0.21,1.00,0.04,13.00,98.00,0.99,3.14,0.46,9.20,5.00
6.10,0.25,0.24,12.10,0.05,51.00,172.00,1.00,3.35,0.45,9.50,5.00
6.40,0.31,0.39,7.50,0.04,57.00,213.00,0.99,3.32,0.43,10.00,5.00
7.00,0.27,0.41,18.75,0.04,34.00,157.00,1.00,2.96,0.50,9.10,5.00
6.60,0.29,0.44,9.00,0.05,62.00,178.00,1.00,3.02,0.45,8.90,5.00
6.00,0.30,0.44,1.50,0.05,15.00,182.00,0.99,3.50,0.52,10.40,5.00
6.40,0.39,0.21,1.20,0.04,35.00,136.00,0.99,3.15,0.46,10.20,5.00
7.00,0.21,0.34,8.00,0.06,19.00,101.00,1.00,2.99,0.59,9.40,5.00
6.40,0.16,0.31,5.30,0.04,42.00,157.00,0.99,3.35,0.47,10.50,5.00
6.00,0.33,0.27,0.80,0.19,12.00,188.00,0.99,3.12,0.62,9.40,5.00
6.90,0.38,0.25,9.80,0.04,28.00,191.00,1.00,3.28,0.61,9.20,5.00
6.90,0.38,0.25,9.80,0.04,28.00,191.00,1.00,3.28,0.61,9.20,5.00
5.90,0.26,0.25,12.50,0.03,38.00,152.00,1.00,3.33,0.43,9.40,5.00
7.40,0.38,0.27,7.50,0.04,24.00,160.00,1.00,3.17,0.43,10.00,5.00
5.90,0.35,0.47,2.20,0.11,14.00,138.00,0.99,3.09,0.50,9.10,5.00
5.80,0.25,0.28,11.10,0.06,45.00,175.00,1.00,3.42,0.43,9.50,5.00
6.80,0.24,0.49,19.30,0.06,55.00,247.00,1.00,3.00,0.56,8.70,5.00
6.70,0.50,0.63,13.40,0.08,81.00,238.00,1.00,3.08,0.44,9.20,5.00
6.10,0.27,0.30,16.70,0.04,49.00,172.00,1.00,3.40,0.45,9.40,5.00
7.20,0.23,0.19,13.70,0.05,47.00,197.00,1.00,3.12,0.53,9.00,5.00
7.20,0.23,0.19,13.70,0.05,47.00,197.00,1.00,3.12,0.53,9.00,5.00
6.40,0.46,0.08,4.90,0.05,34.00,144.00,0.99,3.10,0.56,10.00,5.00
7.40,0.32,0.27,1.40,0.05,38.00,173.00,0.99,3.03,0.52,9.30,5.00
7.20,0.31,0.26,7.30,0.05,37.00,157.00,1.00,3.09,0.43,9.00,5.00
6.00,0.28,0.49,6.80,0.05,61.00,222.00,1.00,3.19,0.47,9.30,5.00
6.80,0.39,0.35,11.60,0.04,57.00,220.00,1.00,3.07,0.53,9.30,5.00
6.40,0.31,0.26,13.20,0.05,57.00,205.00,1.00,3.17,0.41,9.60,5.00
6.00,0.28,0.49,6.80,0.05,61.00,222.00,1.00,3.19,0.47,9.30,5.00
6.20,0.30,0.17,2.80,0.04,24.00,125.00,0.99,3.01,0.46,9.00,5.00
8.40,0.18,0.42,5.10,0.04,7.00,77.00,0.99,3.16,0.52,11.70,5.00
6.60,0.56,0.22,8.90,0.03,27.00,133.00,1.00,3.20,0.51,9.10,5.00
6.20,0.30,0.17,2.80,0.04,24.00,125.00,0.99,3.01,0.46,9.00,5.00
6.60,0.56,0.22,8.90,0.03,27.00,133.00,1.00,3.20,0.51,9.10,5.00
6.80,0.18,0.21,5.40,0.05,34.00,104.00,0.99,3.30,0.43,9.40,5.00
8.40,0.18,0.42,5.10,0.04,7.00,77.00,0.99,3.16,0.52,11.70,5.00
6.60,0.22,0.37,15.40,0.04,62.00,153.00,1.00,3.02,0.40,9.30,5.00
9.20,0.34,0.27,1.20,0.03,17.00,73.00,0.99,3.08,0.39,10.80,5.00
8.20,0.38,0.49,13.60,0.04,58.00,166.00,1.00,3.10,0.54,9.40,5.00
7.70,0.34,0.58,11.10,0.04,41.00,151.00,1.00,3.06,0.49,8.60,5.00
8.20,0.38,0.49,13.60,0.04,58.00,166.00,1.00,3.10,0.54,9.40,5.00
8.20,0.40,0.48,13.70,0.04,59.00,169.00,1.00,3.10,0.52,9.40,5.00
6.60,0.30,0.30,4.80,0.17,60.00,166.00,0.99,3.18,0.47,9.40,5.00
4.80,0.33,0.00,6.50,0.03,34.00,163.00,0.99,3.35,0.61,9.90,5.00
6.00,0.45,0.65,9.70,0.08,11.00,159.00,1.00,3.04,0.48,9.40,5.00
7.70,0.34,0.58,11.10,0.04,41.00,151.00,1.00,3.06,0.49,8.60,5.00
7.70,0.15,0.29,1.30,0.03,10.00,64.00,0.99,3.35,0.39,10.10,5.00
5.90,0.26,0.30,1.00,0.04,38.00,114.00,0.99,3.58,0.48,9.40,5.00
6.10,0.28,0.35,12.80,0.05,63.00,229.00,1.00,3.08,0.40,8.90,5.00
7.50,0.24,0.31,13.00,0.05,46.00,217.00,1.00,3.08,0.53,8.80,5.00
6.30,0.33,0.20,5.80,0.04,24.00,144.00,0.99,3.15,0.63,9.90,5.00
6.20,0.33,0.19,5.60,0.04,22.00,143.00,0.99,3.15,0.63,9.90,5.00
6.30,0.34,0.19,5.80,0.04,22.00,145.00,0.99,3.15,0.63,9.90,5.00
5.80,0.29,0.05,0.80,0.04,11.00,30.00,0.99,3.36,0.35,9.20,5.00
5.60,0.29,0.05,0.80,0.04,11.00,30.00,0.99,3.36,0.35,9.20,5.00
6.30,0.27,0.23,2.90,0.05,13.00,100.00,0.99,3.28,0.43,9.80,5.00
5.40,0.60,0.10,2.80,0.04,26.00,80.00,0.99,3.36,0.38,9.30,5.00
6.50,0.25,0.35,12.00,0.06,47.00,179.00,1.00,3.58,0.47,10.00,5.00
6.10,0.36,0.58,15.00,0.04,42.00,115.00,1.00,3.15,0.51,9.00,5.00
6.40,0.26,0.43,12.60,0.03,64.00,230.00,1.00,3.08,0.38,8.90,5.00
5.90,0.29,0.33,7.40,0.04,58.00,205.00,0.99,3.26,0.41,9.60,5.00
6.20,0.28,0.43,13.00,0.04,64.00,233.00,1.00,3.08,0.38,8.90,5.00
6.10,0.27,0.44,6.70,0.04,61.00,230.00,1.00,3.12,0.40,8.90,5.00
6.40,0.43,0.32,1.40,0.05,10.00,67.00,0.99,3.08,0.41,11.40,5.00
6.10,0.36,0.58,15.00,0.04,42.00,115.00,1.00,3.15,0.51,9.00,5.00
6.20,0.34,0.28,7.50,0.03,40.00,197.00,0.99,3.14,0.60,9.70,5.00
8.20,0.35,1.00,18.20,0.05,55.00,205.00,1.00,2.96,0.43,9.60,5.00
8.50,0.16,0.35,1.60,0.04,24.00,147.00,0.99,2.96,0.36,10.00,5.00
7.30,0.25,0.39,6.40,0.03,8.00,84.00,0.99,3.18,0.46,11.50,5.00
7.60,0.35,0.26,1.90,0.04,15.00,134.00,0.99,3.08,0.38,9.50,5.00
8.20,0.23,0.37,1.30,0.04,39.00,117.00,0.99,2.99,0.36,10.00,5.00
7.60,0.35,0.26,1.90,0.04,15.00,134.00,0.99,3.08,0.38,9.50,5.00
7.50,0.32,0.26,1.80,0.04,13.00,133.00,0.99,3.07,0.38,9.50,5.00
8.30,0.23,0.43,3.20,0.04,14.00,101.00,0.99,3.15,0.36,11.50,5.00
7.60,0.30,0.25,4.30,0.05,22.00,111.00,1.00,3.12,0.49,9.20,5.00
6.50,0.14,0.33,7.60,0.05,53.00,189.00,1.00,3.25,0.49,8.60,5.00
6.00,0.20,0.71,1.60,0.15,10.00,54.00,0.99,3.12,0.47,9.80,5.00
6.90,0.19,0.33,1.60,0.04,63.00,149.00,0.99,3.44,0.52,10.80,5.00
6.90,0.19,0.33,1.60,0.04,63.00,149.00,0.99,3.44,0.52,10.80,5.00
6.50,0.25,0.27,15.20,0.05,75.00,217.00,1.00,3.19,0.39,9.90,5.00
6.00,0.26,0.34,1.30,0.05,6.00,29.00,0.99,3.29,0.63,10.40,5.00
6.40,0.28,0.41,6.80,0.05,61.00,216.00,1.00,3.09,0.46,9.40,5.00
5.10,0.52,0.06,2.70,0.05,30.00,79.00,0.99,3.32,0.43,9.30,5.00
6.20,0.25,0.47,11.60,0.05,62.00,210.00,1.00,3.19,0.50,9.50,5.00
6.10,0.16,0.27,12.60,0.06,63.00,162.00,1.00,3.66,0.43,8.90,5.00
7.60,0.39,0.22,2.80,0.04,19.00,113.00,0.99,3.03,0.29,10.20,5.00
6.80,0.37,0.47,11.20,0.07,44.00,136.00,1.00,2.98,0.88,9.20,5.00
7.50,0.17,0.37,1.50,0.06,18.00,75.00,0.99,3.54,0.88,10.70,5.00
7.10,0.47,0.24,6.00,0.04,11.00,77.00,1.00,3.21,0.56,9.70,5.00
7.50,0.17,0.34,1.40,0.04,13.00,102.00,0.99,3.05,0.74,11.00,5.00
7.70,0.28,0.30,1.00,0.04,19.00,75.00,0.99,3.01,0.56,10.70,5.00
7.50,0.33,0.48,19.45,0.05,55.00,243.00,1.00,2.95,0.40,8.80,5.00
7.30,0.15,0.40,2.00,0.05,24.00,92.00,0.99,3.14,0.45,10.50,5.00
6.50,0.19,0.10,1.30,0.05,23.00,107.00,0.99,3.29,0.45,10.00,5.00
7.00,0.31,0.52,1.70,0.03,5.00,61.00,0.99,3.07,0.43,10.40,5.00
8.30,0.40,0.38,1.10,0.04,15.00,75.00,0.99,3.03,0.43,9.20,5.00
7.30,0.24,0.34,7.50,0.05,29.00,152.00,1.00,3.10,0.54,9.00,5.00
7.60,0.29,0.42,1.30,0.04,18.00,86.00,0.99,2.99,0.39,11.30,5.00
7.00,0.31,0.52,1.70,0.03,5.00,61.00,0.99,3.07,0.43,10.40,5.00
8.60,0.26,0.41,2.20,0.05,29.00,111.00,0.99,2.96,0.44,10.00,5.00
7.20,0.51,0.24,10.00,0.09,35.00,197.00,1.00,3.41,0.47,9.00,5.00
7.00,0.21,0.28,7.50,0.07,45.00,185.00,1.00,3.34,0.55,9.40,5.00
6.70,0.26,0.26,4.00,0.08,35.50,216.00,1.00,3.31,0.68,9.50,5.00
6.70,0.26,0.26,4.10,0.07,36.00,202.00,1.00,3.30,0.67,9.50,5.00
8.30,0.22,0.38,14.80,0.05,32.00,126.00,1.00,3.22,0.50,9.70,5.00
8.30,0.22,0.38,14.80,0.05,32.00,126.00,1.00,3.22,0.50,9.70,5.00
7.70,0.34,0.30,8.00,0.05,25.00,192.00,1.00,2.97,0.47,10.90,5.00
7.80,0.26,0.44,1.30,0.04,43.00,132.00,0.99,3.18,0.65,10.00,5.00
6.50,0.26,0.34,16.30,0.05,56.00,197.00,1.00,3.49,0.42,9.80,5.00
7.30,0.31,0.69,10.20,0.04,58.00,160.00,1.00,3.06,0.45,8.60,5.00
7.40,0.24,0.31,8.40,0.05,52.00,183.00,1.00,3.09,0.32,8.80,5.00
6.30,0.16,0.40,1.60,0.03,59.00,148.00,0.99,3.44,0.53,11.40,5.00
7.90,0.29,0.39,6.70,0.04,6.00,117.00,0.99,3.12,0.42,10.70,5.00
7.30,0.31,0.69,10.20,0.04,58.00,160.00,1.00,3.06,0.45,8.60,5.00
7.40,0.18,0.40,1.60,0.05,22.00,102.00,0.99,3.28,0.44,10.70,5.00
5.90,0.42,0.13,1.40,0.04,11.00,64.00,0.99,3.29,0.52,10.50,5.00
8.10,0.45,0.34,8.30,0.04,33.00,216.00,1.00,3.31,0.64,9.70,5.00
5.80,0.42,0.13,1.40,0.04,11.00,64.00,0.99,3.29,0.52,10.50,5.00
6.40,0.50,0.16,12.90,0.04,26.00,138.00,1.00,3.28,0.33,9.00,5.00
9.80,0.36,0.45,1.60,0.04,11.00,124.00,0.99,2.93,0.46,10.80,5.00
9.60,0.23,0.40,1.50,0.04,19.00,135.00,0.99,2.96,0.49,10.90,5.00
5.70,0.10,0.27,1.30,0.05,21.00,100.00,0.99,3.27,0.46,9.50,5.00
6.80,0.39,0.31,14.35,0.04,28.00,162.00,1.00,3.17,0.54,9.10,5.00
8.70,0.22,0.42,2.30,0.05,27.00,114.00,0.99,2.99,0.43,10.00,5.00
7.40,0.41,0.34,4.70,0.04,19.00,127.00,1.00,3.25,0.42,10.40,5.00
9.20,0.28,0.46,3.20,0.06,39.00,133.00,1.00,3.14,0.58,9.50,5.00
9.00,0.31,0.49,6.90,0.03,26.00,91.00,0.99,2.99,0.34,11.50,5.00
9.30,0.34,0.49,7.30,0.05,30.00,146.00,1.00,3.17,0.61,10.20,5.00
9.20,0.28,0.46,3.20,0.06,39.00,133.00,1.00,3.14,0.58,9.50,5.00
7.20,0.24,0.30,1.60,0.05,27.00,131.00,0.99,3.25,0.45,10.50,5.00
7.20,0.25,0.32,1.50,0.05,27.00,132.00,0.99,3.26,0.44,10.50,5.00
6.80,0.32,0.18,7.50,0.04,71.00,223.00,1.00,3.14,0.41,8.90,5.00
9.10,0.27,0.32,1.10,0.03,15.00,151.00,0.99,3.03,0.41,10.60,5.00
8.90,0.34,0.32,1.30,0.04,12.00,188.00,1.00,3.17,0.49,9.50,5.00
6.70,0.25,0.23,7.20,0.04,61.00,220.00,1.00,3.14,0.35,9.50,5.00
6.90,0.32,0.17,7.60,0.04,69.00,219.00,1.00,3.13,0.40,8.90,5.00
6.80,0.32,0.18,7.50,0.04,71.00,223.00,1.00,3.14,0.41,8.90,5.00
6.00,0.24,0.32,6.30,0.03,34.00,129.00,0.99,3.52,0.41,10.40,5.00
6.10,0.45,0.27,0.80,0.04,13.00,82.00,0.99,3.23,0.32,9.50,5.00
7.20,0.20,0.38,1.00,0.04,21.00,74.00,0.99,3.21,0.37,11.00,5.00
8.20,0.61,0.45,5.40,0.03,15.00,118.00,1.00,3.14,0.34,9.60,5.00
7.40,0.22,0.33,2.00,0.05,31.00,101.00,0.99,3.42,0.55,11.40,5.00
6.40,0.25,0.41,8.60,0.04,57.00,173.00,1.00,3.00,0.44,9.10,5.00
9.80,0.44,0.40,2.80,0.04,35.00,167.00,1.00,2.97,0.39,9.20,5.00
7.20,0.20,0.25,4.50,0.04,31.00,109.00,0.99,3.23,0.36,9.40,5.00
8.20,0.61,0.45,5.40,0.03,15.00,118.00,1.00,3.14,0.34,9.60,5.00
7.40,0.22,0.33,2.00,0.05,31.00,101.00,0.99,3.42,0.55,11.40,5.00
6.50,0.41,0.64,11.80,0.07,65.00,225.00,1.00,3.12,0.51,8.90,5.00
7.50,0.32,0.37,1.20,0.05,22.00,184.00,0.99,3.09,0.43,9.30,5.00
7.60,0.26,0.47,1.60,0.07,5.00,55.00,0.99,3.10,0.45,9.60,5.00
6.40,0.30,0.38,7.80,0.05,35.00,192.00,1.00,3.10,0.37,9.00,5.00
8.90,0.33,0.32,1.50,0.05,11.00,200.00,1.00,3.19,0.46,9.40,5.00
6.40,0.30,0.38,7.80,0.05,35.00,192.00,1.00,3.10,0.37,9.00,5.00
7.30,0.27,0.39,6.70,0.06,28.00,188.00,1.00,3.29,0.30,9.70,5.00
8.00,0.28,0.42,7.10,0.05,41.00,169.00,1.00,3.17,0.43,10.60,5.00
8.00,0.61,0.38,12.10,0.30,24.00,220.00,1.00,2.94,0.48,9.20,5.00
8.00,0.28,0.42,7.10,0.05,41.00,169.00,1.00,3.17,0.43,10.60,5.00
6.90,0.18,0.38,6.50,0.04,20.00,110.00,0.99,3.10,0.42,10.50,5.00
7.80,0.32,0.31,1.70,0.04,46.00,195.00,0.99,3.03,0.48,10.50,5.00
7.30,0.24,0.39,3.60,0.02,35.00,116.00,0.99,3.17,0.51,10.90,5.00
10.30,0.25,0.48,2.20,0.04,28.00,164.00,1.00,3.19,0.59,9.70,5.00
6.40,0.26,0.22,5.10,0.04,23.00,131.00,0.99,3.29,0.32,10.10,5.00
8.40,0.57,0.44,10.70,0.05,46.00,195.00,1.00,3.15,0.51,10.40,5.00
5.70,0.25,0.33,1.10,0.05,28.00,150.00,0.99,3.13,0.42,9.30,5.00
7.00,0.16,0.73,1.00,0.14,58.00,150.00,0.99,3.08,0.30,9.20,5.00
7.20,0.14,0.35,1.20,0.04,15.00,73.00,0.99,3.46,0.39,9.90,5.00
7.60,0.31,0.29,10.50,0.04,21.00,145.00,1.00,3.04,0.35,9.40,5.00
8.10,0.50,0.47,1.10,0.04,23.00,126.00,0.99,3.21,0.42,10.90,5.00
7.00,0.39,0.31,5.30,0.17,32.00,162.00,1.00,3.20,0.48,9.40,5.00
8.10,0.50,0.47,1.10,0.04,23.00,126.00,0.99,3.21,0.42,10.90,5.00
7.60,0.31,0.29,10.50,0.04,21.00,145.00,1.00,3.04,0.35,9.40,5.00
7.40,0.31,0.74,10.70,0.04,51.00,147.00,1.00,3.02,0.43,8.70,5.00
7.80,0.23,0.28,4.75,0.04,45.00,166.00,0.99,2.96,0.40,11.50,5.00
6.90,0.20,0.40,7.70,0.03,51.00,176.00,0.99,3.22,0.27,11.40,5.00
8.00,0.59,0.71,17.35,0.04,61.00,228.00,1.00,2.95,0.75,9.30,5.00
9.70,0.14,0.59,1.50,0.05,23.00,142.00,1.00,2.98,0.62,9.50,5.00
9.60,0.25,0.54,1.30,0.04,16.00,160.00,0.99,2.94,0.43,10.50,5.00
9.20,0.32,0.42,1.30,0.05,14.00,186.00,0.99,3.08,0.48,9.60,5.00
7.00,0.15,0.34,1.40,0.04,21.00,177.00,0.99,3.32,0.62,10.80,5.00
6.40,0.25,0.53,6.60,0.04,59.00,234.00,1.00,3.03,0.42,8.80,5.00
6.20,0.20,0.26,1.70,0.09,40.00,161.00,0.99,3.44,0.66,11.00,5.00
8.40,0.19,0.43,2.10,0.05,20.00,104.00,0.99,2.85,0.46,9.50,5.00
8.30,0.21,0.41,2.20,0.05,24.00,108.00,0.99,2.85,0.45,9.50,5.00
6.70,0.18,0.30,6.40,0.05,40.00,251.00,1.00,3.29,0.52,10.00,5.00
6.70,0.18,0.30,6.40,0.05,40.00,251.00,1.00,3.29,0.52,10.00,5.00
7.60,0.54,0.23,2.00,0.03,13.00,151.00,0.99,3.04,0.33,10.40,5.00
6.70,0.18,0.30,6.40,0.05,40.00,251.00,1.00,3.29,0.52,10.00,5.00
7.80,0.13,0.30,1.80,0.04,43.00,179.00,1.00,3.43,0.41,9.00,5.00
7.60,0.19,0.41,1.10,0.04,38.00,143.00,0.99,2.92,0.42,11.40,5.00
7.60,0.19,0.41,1.10,0.04,38.00,143.00,0.99,2.92,0.42,11.40,5.00
7.60,0.27,0.24,3.80,0.06,19.00,115.00,1.00,3.15,0.45,8.90,5.00
7.40,0.64,0.47,14.15,0.17,42.00,185.00,1.00,2.90,0.49,9.30,5.00
6.20,0.33,0.29,1.30,0.04,26.00,138.00,1.00,3.77,0.64,9.50,5.00
9.00,0.31,0.48,6.60,0.04,11.00,73.00,0.99,2.90,0.38,11.60,5.00
5.90,0.42,0.02,0.80,0.04,22.00,63.00,0.99,3.36,0.36,9.30,5.00
6.90,0.35,0.74,1.00,0.04,18.00,132.00,0.99,3.13,0.55,10.20,5.00
5.30,0.17,0.24,1.10,0.05,25.00,105.00,0.99,3.32,0.47,9.10,5.00
7.40,0.25,0.49,1.10,0.04,35.00,156.00,0.99,3.13,0.55,11.30,5.00
6.10,0.22,0.49,1.50,0.05,18.00,87.00,0.99,3.30,0.46,9.60,5.00
6.10,0.22,0.49,1.50,0.05,18.00,87.00,0.99,3.30,0.46,9.60,5.00
7.40,0.25,0.49,1.10,0.04,35.00,156.00,0.99,3.13,0.55,11.30,5.00
6.90,0.23,0.24,14.20,0.05,19.00,94.00,1.00,3.17,0.50,9.60,5.00
8.50,0.56,0.74,17.85,0.05,51.00,243.00,1.00,2.99,0.70,9.20,5.00
6.30,0.23,0.49,7.10,0.05,67.00,210.00,1.00,3.23,0.34,9.50,5.00
6.10,0.25,0.49,7.60,0.05,67.00,226.00,1.00,3.16,0.47,8.90,5.00
7.20,0.26,0.74,13.60,0.05,56.00,162.00,1.00,3.03,0.44,8.80,5.00
7.20,0.31,0.24,1.40,0.06,17.00,117.00,0.99,3.16,0.35,10.50,5.00
8.00,0.25,0.49,1.20,0.06,27.00,117.00,0.99,3.08,0.34,9.40,5.00
7.20,0.40,0.49,1.10,0.05,11.00,138.00,0.99,3.01,0.42,9.30,5.00
8.30,0.21,0.49,19.80,0.05,50.00,231.00,1.00,2.99,0.54,9.20,5.00
6.90,0.34,0.74,11.20,0.07,44.00,150.00,1.00,3.00,0.81,9.20,5.00
7.00,0.20,0.74,0.80,0.04,19.00,163.00,0.99,3.46,0.53,10.20,5.00
6.50,0.24,0.24,1.60,0.05,15.00,60.00,0.99,3.19,0.39,9.80,5.00
7.20,0.40,0.49,1.10,0.05,11.00,138.00,0.99,3.01,0.42,9.30,5.00
7.80,0.21,0.49,1.35,0.05,6.00,48.00,0.99,3.15,0.28,11.40,5.00
7.10,0.85,0.49,8.70,0.03,40.00,184.00,1.00,3.22,0.36,10.70,5.00
7.90,0.16,0.74,17.85,0.04,52.00,187.00,1.00,2.99,0.41,9.30,5.00
7.50,0.20,0.49,1.30,0.03,8.00,97.00,0.99,3.06,0.62,11.10,5.00
8.00,0.30,0.49,9.40,0.05,47.00,188.00,1.00,3.14,0.48,10.00,5.00
6.70,0.62,0.24,1.10,0.04,6.00,62.00,0.99,3.41,0.32,10.40,5.00
8.30,0.20,0.49,1.70,0.04,34.00,169.00,0.99,3.05,0.37,10.10,5.00
6.60,0.30,0.24,1.20,0.03,17.00,121.00,0.99,3.13,0.36,9.20,5.00
7.90,0.20,0.49,1.60,0.05,15.00,144.00,0.99,3.16,0.47,10.50,5.00
8.00,0.18,0.49,1.80,0.06,10.00,145.00,0.99,3.23,0.48,10.00,5.00
8.30,0.20,0.49,1.70,0.04,34.00,169.00,0.99,3.05,0.37,10.10,5.00
6.60,0.30,0.24,1.20,0.03,17.00,121.00,0.99,3.13,0.36,9.20,5.00
6.90,0.21,0.49,1.40,0.04,15.00,164.00,0.99,3.25,0.63,11.00,5.00
7.20,0.27,0.74,12.50,0.04,47.00,156.00,1.00,3.04,0.44,8.70,5.00
7.20,0.27,0.74,12.50,0.04,47.00,156.00,1.00,3.04,0.44,8.70,5.00
8.90,0.13,0.49,1.00,0.03,6.00,24.00,0.99,2.91,0.32,9.90,5.00
8.90,0.13,0.49,1.00,0.03,6.00,24.00,0.99,2.91,0.32,9.90,5.00
9.10,0.28,0.49,2.00,0.06,10.00,112.00,1.00,3.15,0.46,10.10,5.00
9.10,0.28,0.49,2.00,0.06,10.00,112.00,1.00,3.15,0.46,10.10,5.00
7.60,0.18,0.49,18.05,0.05,36.00,158.00,1.00,3.06,0.41,9.20,5.00
7.50,0.19,0.49,1.80,0.06,19.00,110.00,0.99,3.33,0.44,9.90,5.00
6.70,0.30,0.74,5.00,0.04,35.00,157.00,0.99,3.21,0.46,9.90,5.00
6.60,0.30,0.74,4.60,0.04,36.00,159.00,0.99,3.21,0.45,9.90,5.00
7.80,0.26,0.49,3.10,0.05,21.00,116.00,0.99,3.16,0.35,10.30,5.00
6.40,0.18,0.74,11.90,0.05,54.00,168.00,1.00,3.58,0.68,10.10,5.00
9.80,0.31,0.49,15.40,0.05,13.00,119.00,1.00,3.18,0.45,9.50,5.00
6.40,0.18,0.74,11.90,0.05,54.00,168.00,1.00,3.58,0.68,10.10,5.00
7.30,0.30,0.74,13.50,0.04,46.00,165.00,1.00,3.02,0.40,8.70,5.00
9.30,0.31,0.49,1.30,0.04,34.00,147.00,0.99,3.11,0.46,9.80,5.00
7.30,0.30,0.74,13.50,0.04,46.00,165.00,1.00,3.02,0.40,8.70,5.00
6.60,0.55,0.01,2.70,0.03,56.00,122.00,0.99,3.15,0.30,11.90,5.00
5.60,0.39,0.24,4.70,0.03,27.00,77.00,0.99,3.28,0.36,12.70,5.00
6.70,0.41,0.01,2.80,0.05,39.00,137.00,0.99,3.24,0.35,9.50,5.00
6.90,0.27,0.49,23.50,0.06,59.00,235.00,1.00,2.98,0.47,8.60,5.00
8.00,0.29,0.49,11.70,0.04,40.00,131.00,1.00,3.14,0.34,10.80,5.00
8.90,0.32,0.49,1.60,0.05,17.00,131.00,1.00,3.13,0.34,9.40,5.00
8.90,0.32,0.49,1.60,0.05,17.00,131.00,1.00,3.13,0.34,9.40,5.00
6.90,0.25,0.24,1.80,0.05,6.00,121.00,0.99,3.23,0.70,11.40,5.00
7.80,0.49,0.49,7.00,0.04,29.00,149.00,1.00,3.21,0.33,10.00,5.00
7.60,0.47,0.49,13.00,0.24,42.00,220.00,1.00,2.96,0.51,9.20,5.00
7.90,0.22,0.49,3.80,0.04,26.00,105.00,0.99,3.10,0.39,10.50,5.00
